Dataset,Topology,Alpha,Agents,bandwidth,latency,packet_loss,PacketLossSimulated,PacketLossScenario,SourceFile,Approach
unsw,Ring,0.5,9,93.61007426099094,18.15375233772517,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_0.5_normal_exploits_loss30.csv,MARL
unsw,Ring,0.5,7,52.04379158635719,36.656410199637115,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_0.5_normal_exploits_loss50.csv,MARL
unsw,Ring,1,5,92.82991997656148,46.31498690023646,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,1,6,64.82858836988342,44.0638161011364,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,1,6,70.89563373014975,40.37839160082666,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,1,7,83.80768038625396,13.76855028671792,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,1,6,95.6187919940476,22.500103068572365,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_1.0_normal_exploits_loss0.csv,MARL
unsw,Ring,1,6,80.97014549784515,42.8525013081397,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_1.0_normal_exploits_loss10.csv,MARL
unsw,Ring,1,6,81.45827567704104,34.631412046096706,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_1.0_normal_exploits_loss30.csv,MARL
unsw,Ring,1,6,78.24292749807597,23.912708023994607,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_1.0_normal_exploits_loss50.csv,MARL
unsw,Ring,2,8,64.4219033566044,27.452052494129724,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Ring,2,7,55.55098693334225,20.06413888281141,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Ring,2,8,71.90972060466545,16.271209065586888,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Ring,2,7,80.85023332461402,35.33257470018409,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Ring,2,7,89.51665197847359,20.127995853916858,0,0,0,marl_xgb_Ring_topology_unsw_traffic_metrics_2.0_normal_exploits_loss0.csv,MARL
unsw,Ring,2,8,74.63256245425488,22.82528058716735,0.1,0.1,0.1,marl_xgb_Ring_topology_unsw_traffic_metrics_2.0_normal_exploits_loss10.csv,MARL
unsw,Ring,2,9,55.4856579505307,10.957789236576057,0.3,0.3,0.3,marl_xgb_Ring_topology_unsw_traffic_metrics_2.0_normal_exploits_loss30.csv,MARL
unsw,Ring,2,7,71.94814351603482,10.0554886564097,0.5,0.5,0.5,marl_xgb_Ring_topology_unsw_traffic_metrics_2.0_normal_exploits_loss50.csv,MARL
cic,Star,0.1,7,95.53194307264596,49.490004016148376,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,0.1,7,90.18136997515322,23.736395095166554,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,0.1,7,90.89047738592636,28.499909524829604,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,0.1,8,68.85586891944621,20.392635950126788,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,0.1,4,54.550269343567365,25.079725626851083,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_exploits_loss0.csv,MARL
cic,Star,0.1,5,68.57343451068243,24.739655649719143,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_exploits_loss10.csv,MARL
cic,Star,0.1,4,53.26680336623309,17.891484513793344,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_exploits_loss30.csv,MARL
cic,Star,0.1,4,58.70111700457775,23.15258850024094,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_exploits_loss50.csv,MARL
cic,Star,0.1,3,71.71679964957005,14.61924069627749,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_fuzzers_loss0.csv,MARL
cic,Star,0.1,3,83.81542980384073,17.528705717793738,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_fuzzers_loss10.csv,MARL
cic,Star,0.1,3,98.2474914597984,47.69271097636225,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_fuzzers_loss30.csv,MARL
cic,Star,0.1,4,76.71176463918152,45.97316104870876,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.1_normal_fuzzers_loss50.csv,MARL
cic,Star,0.3,8,92.87664413325489,28.614291379138407,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,0.3,9,64.64333444768349,41.66235947134936,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,0.3,8,55.847763089136265,14.326459032246031,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,0.3,7,88.71082759787878,42.40733179826972,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,0.3,8,88.8424106177776,27.988416407652892,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_exploits_loss0.csv,MARL
cic,Star,0.3,8,74.08737887365947,47.43486991502966,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_exploits_loss10.csv,MARL
cic,Star,0.3,9,66.93396941009411,23.445265734354916,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_exploits_loss30.csv,MARL
cic,Star,0.3,7,80.64635656943054,29.64475434229343,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_exploits_loss50.csv,MARL
cic,Star,0.3,8,88.93797834924104,41.50074616027997,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_fuzzers_loss0.csv,MARL
cic,Star,0.3,9,60.53217906462042,38.186756925427986,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_fuzzers_loss10.csv,MARL
cic,Star,0.3,8,88.38135263597736,16.64867831263022,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_fuzzers_loss30.csv,MARL
cic,Star,0.3,8,65.87449278265547,30.433059562749264,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.3_normal_fuzzers_loss50.csv,MARL
cic,Star,0.5,10,72.91380988132866,35.207670791640986,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,0.5,10,54.74616001451738,48.79521987623057,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,0.5,11,76.35787775881755,28.322058877182844,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,0.5,10,59.69582980048808,27.641248950889604,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,0.5,10,98.9393611905833,41.473177855860314,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_exploits_loss0.csv,MARL
cic,Star,0.5,10,68.84373457972319,26.186485389178632,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_exploits_loss10.csv,MARL
cic,Star,0.5,10,69.17462270576476,31.762525753182594,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_exploits_loss30.csv,MARL
cic,Star,0.5,10,97.93016525775415,37.47252618577319,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_exploits_loss50.csv,MARL
cic,Star,0.5,11,81.14905539741794,32.49101297276421,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_fuzzers_loss0.csv,MARL
cic,Star,0.5,10,81.94625815423622,45.19901122287368,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_fuzzers_loss10.csv,MARL
cic,Star,0.5,10,55.05693382554735,25.103204400037527,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_fuzzers_loss30.csv,MARL
cic,Star,0.5,9,59.72262963219403,26.06778154888605,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_0.5_normal_fuzzers_loss50.csv,MARL
cic,Star,1,8,54.59161937867556,10.82626152861419,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,1,8,69.57588411359119,27.83907854638369,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,1,9,82.07494260358342,49.59169877026801,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,1,8,82.54915452119191,14.299257191477285,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,1,8,53.7311067215832,14.079481216250894,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_exploits_loss0.csv,MARL
cic,Star,1,7,53.41677689686634,22.96991665534039,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_exploits_loss10.csv,MARL
cic,Star,1,8,56.2886226683341,25.28087301182603,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_exploits_loss30.csv,MARL
cic,Star,1,7,64.75708524656096,31.20403882495141,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_exploits_loss50.csv,MARL
cic,Star,1,8,55.88233823284461,24.262391194576416,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_fuzzers_loss0.csv,MARL
cic,Star,1,8,53.13227224420273,31.04317305994716,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_fuzzers_loss10.csv,MARL
cic,Star,1,8,58.85856691468841,25.46266541745392,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_fuzzers_loss30.csv,MARL
cic,Star,1,7,60.04281024001466,21.25112582442812,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_1.0_normal_fuzzers_loss50.csv,MARL
cic,Star,2,10,97.0965599395154,19.664291067856468,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
cic,Star,2,10,93.7854317287722,18.587575683767636,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
cic,Star,2,11,55.23767159576338,38.18749569932458,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
cic,Star,2,10,87.81166341903841,32.79205954333607,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
cic,Star,2,10,66.42330966730091,44.49210841134114,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_exploits_loss0.csv,MARL
cic,Star,2,10,60.31630906806728,31.95316924976953,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_exploits_loss10.csv,MARL
cic,Star,2,9,77.46777465533314,34.097630668385804,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_exploits_loss30.csv,MARL
cic,Star,2,10,93.532731961043993,43.124087173790315,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_exploits_loss50.csv,MARL
cic,Star,2,10,74.99660048626092,14.555921726375036,0,0,0,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_fuzzers_loss0.csv,MARL
cic,Star,2,9,72.94516581620863,39.34030409020352,0.1,0.1,0.1,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_fuzzers_loss10.csv,MARL
cic,Star,2,11,69.74275136845904,21.349650593047443,0.3,0.3,0.3,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_fuzzers_loss30.csv,MARL
cic,Star,2,10,73.20108159650702,47.6537005382746,0.5,0.5,0.5,marl_xgb_Star_topology_cic_traffic_metrics_2.0_normal_fuzzers_loss50.csv,MARL
ton,Star,0.1,5,85.91128159339891,34.01625638222755,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,0.1,5,65.01198616501856,20.12543485493821,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,0.1,6,70.3342777173637,34.504935880245455,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,0.1,5,68.74107816810914,18.310765880728283,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,0.1,5,83.44522939257357,14.345035783136469,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_exploits_loss0.csv,MARL
ton,Star,0.1,5,55.44182732922094,36.30358483040009,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_exploits_loss10.csv,MARL
ton,Star,0.1,5,76.45511471465346,19.85661926011445,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_exploits_loss30.csv,MARL
ton,Star,0.1,5,52.73128310451875,10.247955237404284,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_exploits_loss50.csv,MARL
ton,Star,0.1,8,88.8487403790337,46.51609876802792,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_fuzzers_loss0.csv,MARL
ton,Star,0.1,7,79.27940501063921,26.57694703008335,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_fuzzers_loss10.csv,MARL
ton,Star,0.1,7,91.23973363148966,47.182134780201245,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_fuzzers_loss30.csv,MARL
ton,Star,0.1,7,95.97119557649432,37.64959654079019,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.1_normal_fuzzers_loss50.csv,MARL
ton,Star,0.3,10,71.89021007793872,43.74719587909273,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,0.3,9,84.6099225314833,14.523144409232064,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,0.3,9,82.96510542704742,47.75509828600577,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,0.3,10,65.76133892937585,40.63550335253149,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,0.3,7,63.11245077302533,49.229464755734305,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_exploits_loss0.csv,MARL
ton,Star,0.3,7,87.96821885619522,37.572217292356434,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_exploits_loss10.csv,MARL
ton,Star,0.3,8,66.23271798102529,10.64648352253796,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_exploits_loss30.csv,MARL
ton,Star,0.3,9,56.01357087785787,11.515629888189691,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_exploits_loss50.csv,MARL
ton,Star,0.3,9,84.77649675603219,18.858167961740012,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_fuzzers_loss0.csv,MARL
ton,Star,0.3,9,81.581207015696,35.44427567666495,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_fuzzers_loss10.csv,MARL
ton,Star,0.3,9,96.53310016134544,21.77609243700035,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_fuzzers_loss30.csv,MARL
ton,Star,0.3,10,58.51541794268574,45.27335116711677,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.3_normal_fuzzers_loss50.csv,MARL
ton,Star,0.5,10,84.18360581731568,24.0364542094521,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,0.5,10,97.17155679932588,27.20832116354485,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,0.5,10,82.8559694334286,15.405224393246575,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,0.5,11,60.515826594648274,22.319396460851877,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,0.5,10,98.14022454966958,38.39527670707032,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_exploits_loss0.csv,MARL
ton,Star,0.5,10,80.87704391426685,35.52239088463298,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_exploits_loss10.csv,MARL
ton,Star,0.5,10,99.16969637137072,18.405291959546584,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_exploits_loss30.csv,MARL
ton,Star,0.5,9,78.87951782516078,26.262277086736752,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_exploits_loss50.csv,MARL
ton,Star,0.5,10,68.85562063646226,17.030458060995052,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_fuzzers_loss0.csv,MARL
ton,Star,0.5,10,73.7268248676913,44.61515999430959,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_fuzzers_loss10.csv,MARL
ton,Star,0.5,10,63.8333439503023,16.42320717731089,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_fuzzers_loss30.csv,MARL
ton,Star,0.5,10,60.014357171127145,26.923351582247584,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_0.5_normal_fuzzers_loss50.csv,MARL
ton,Star,1,10,72.85710771927886,45.3515379294505,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,1,10,97.18751828462086,23.815902207735387,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,1,10,57.60635109448537,47.41943896208842,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,1,11,58.915068286272664,24.830566423911055,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,1,10,74.59169926198246,16.80086588984295,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_exploits_loss0.csv,MARL
ton,Star,1,11,60.000801680586605,25.532215902820305,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_exploits_loss10.csv,MARL
ton,Star,1,9,59.57153607230457,27.086321627463292,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_exploits_loss30.csv,MARL
ton,Star,1,9,89.84535646152413,15.014350866966485,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_exploits_loss50.csv,MARL
ton,Star,1,10,97.95419569694472,23.13165234437804,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_fuzzers_loss0.csv,MARL
ton,Star,1,10,99.31906353402856,35.20789794835171,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_fuzzers_loss10.csv,MARL
ton,Star,1,10,99.19082994581674,13.488508058287373,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_fuzzers_loss30.csv,MARL
ton,Star,1,10,60.9360256488266,46.07858127255084,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_1.0_normal_fuzzers_loss50.csv,MARL
ton,Star,2,10,75.46485867665851,20.216192786675133,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_dos_reconnaissance_loss0.csv,MARL
ton,Star,2,9,86.04091002467715,14.513521173032284,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_dos_reconnaissance_loss10.csv,MARL
ton,Star,2,9,54.485893136669894,12.89627588431066,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_dos_reconnaissance_loss30.csv,MARL
ton,Star,2,10,52.542265473389214,16.046766782357192,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_dos_reconnaissance_loss50.csv,MARL
ton,Star,2,10,54.226378614479906,27.252983055644084,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_exploits_loss0.csv,MARL
ton,Star,2,10,72.86871967312382,42.50883430488683,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_exploits_loss10.csv,MARL
ton,Star,2,9,66.93207361191573,25.635777424115616,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_exploits_loss30.csv,MARL
ton,Star,2,10,98.21339217679974,45.98196928849616,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_exploits_loss50.csv,MARL
ton,Star,2,10,91.53726873465908,38.87667464149507,0,0,0,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_fuzzers_loss0.csv,MARL
ton,Star,2,9,52.091764054262946,22.449487484920425,0.1,0.1,0.1,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_fuzzers_loss10.csv,MARL
ton,Star,2,11,78.88867284906567,39.00204825144767,0.3,0.3,0.3,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_fuzzers_loss30.csv,MARL
ton,Star,2,10,51.12520899155652,15.51878626260716,0.5,0.5,0.5,marl_xgb_Star_topology_ton_traffic_metrics_2.0_normal_fuzzers_loss50.csv,MARL
unsw,Star,0.1,4,83.62783008752548,15.138044432290236,0,0,0,marl_xgb_Star_topology_unsw_traffic_metrics_0.1_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Star,0.1,5,78.19965407289301,11.001401479405253,0.1,0.1,0.1,marl_xgb_Star_topology_unsw_traffic_metrics_0.1_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Star,0.1,5,72.80282317447497,46.73356010605099,0.3,0.3,0.3,marl_xgb_Star_topology_unsw_traffic_metrics_0.1_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Star,0.1,5,56.98827868365659,30.460311021393164,0.5,0.5,0.5,marl_xgb_Star_topology_unsw_traffic_metrics_0.1_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Star,0.1,3,73.6668604690509,33.900614298082616,0,0,0,marl_xgb_Star_topology_unsw_traffic_metrics_0.1_normal_exploits_loss0.csv,MARL
unsw,Star,0.1,4,64.5889788754566,30.88276222605863,0.1,0.1,0.1,marl_xgb_Star_topology_unsw_traffic_metrics_0.1_normal_exploits_loss10.csv,MARL
unsw,Star,0.1,3,65.27222955586622,46.10945017913741,0.3,0.3,0.3,marl_xgb_Star_topology_unsw_traffic_metrics_0.1_normal_exploits_loss30.csv,MARL
unsw,Star,0.1,4,52.71062502508461,42.24573772098965,0.5,0.5,0.5,marl_xgb_Star_topology_unsw_traffic_metrics_0.1_normal_exploits_loss50.csv,MARL
unsw,Star,0.3,9,53.178679816810906,25.92830322197259,0,0,0,marl_xgb_Star_topology_unsw_traffic_metrics_0.3_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Star,0.3,9,52.928040408055416,35.175498737484396,0.1,0.1,0.1,marl_xgb_Star_topology_unsw_traffic_metrics_0.3_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Star,0.3,8,91.26387529971612,12.834454260811494,0.3,0.3,0.3,marl_xgb_Star_topology_unsw_traffic_metrics_0.3_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Star,0.3,10,96.19619105260853,13.634107416424683,0.5,0.5,0.5,marl_xgb_Star_topology_unsw_traffic_metrics_0.3_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Star,0.3,8,52.39053686900162,26.02080678855092,0,0,0,marl_xgb_Star_topology_unsw_traffic_metrics_0.3_normal_exploits_loss0.csv,MARL
unsw,Star,0.3,8,92.98951097678238,43.21667150418741,0.1,0.1,0.1,marl_xgb_Star_topology_unsw_traffic_metrics_0.3_normal_exploits_loss10.csv,MARL
unsw,Star,0.3,7,63.906369374787154,18.60835543941006,0.3,0.3,0.3,marl_xgb_Star_topology_unsw_traffic_metrics_0.3_normal_exploits_loss30.csv,MARL
unsw,Star,0.3,8,58.25885368512303,28.09168986372438,0.5,0.5,0.5,marl_xgb_Star_topology_unsw_traffic_metrics_0.3_normal_exploits_loss50.csv,MARL
unsw,Star,0.5,9,71.62388444553699,45.36202900714577,0,0,0,marl_xgb_Star_topology_unsw_traffic_metrics_0.5_normal_dos_reconnaissance_loss0.csv,MARL
unsw,Star,0.5,9,95.91032203317651,42.78921484936553,0.1,0.1,0.1,marl_xgb_Star_topology_unsw_traffic_metrics_0.5_normal_dos_reconnaissance_loss10.csv,MARL
unsw,Star,0.5,8,76.97693786652357,43.31500437486064,0.3,0.3,0.3,marl_xgb_Star_topology_unsw_traffic_metrics_0.5_normal_dos_reconnaissance_loss30.csv,MARL
unsw,Star,0.5,9,62.8966031568935,49.85619565949968,0.5,0.5,0.5,marl_xgb_Star_topology_unsw_traffic_metrics_0.5_normal_dos_reconnaissance_loss50.csv,MARL
unsw,Star,0.5,8,92.0689743475781,15.465075712999298,0,0,0,marl_xgb_Star_topology_unsw_traffic_metrics_0.5_normal_exploits_loss0.csv,MARL
